Country,Alfredton,Ballarat,Ballarat - North,Ballarat - South,Buninyong,Delacombe,Smythes Creek,Wendouree - Miners Rest,Bacchus Marsh Region,Creswick - Clunes,Daylesford,Gordon (Vic.),Avoca,Beaufort,Golden Plains - North,Maryborough (Vic.),Maryborough Region,Bendigo,California Gully - Eaglehawk,East Bendigo - Kennington,Flora Hill - Spring Gully,Kangaroo Flat - Golden Square,Maiden Gully,Strathfieldsaye,White Hills - Ascot,Bendigo Region - South,Castlemaine,Castlemaine Region,Heathcote,Kyneton,Woodend,Bendigo Region - North,Loddon,Bannockburn,Golden Plains - South,Winchelsea,Belmont,Corio - Norlane,Geelong,Geelong West - Hamlyn Heights,Grovedale,Highton,Lara,Leopold,Newcomb - Moolap,Newtown (Vic.),North Geelong - Bell Park,Clifton Springs,Lorne - Anglesea,Ocean Grove - Barwon Heads,Portarlington,Queenscliff,Torquay,Alexandra,Euroa,Kilmore - Broadford,Mansfield (Vic.),Nagambie,Seymour,Seymour Region,Upper Yarra Valley,Yea,Benalla,Benalla Region,Rutherglen,Wangaratta,Wangaratta Region,Beechworth,Bright - Mount Beauty,Chiltern - Indigo Valley,Myrtleford,Towong,West Wodonga,Wodonga,Yackandandah,Drouin,Mount Baw Baw Region,Trafalgar (Vic.),Warragul,Alps - East,Bairnsdale,Bruthen - Omeo,Lake King,Lakes Entrance,Orbost,Paynesville,Foster,French Island,Korumburra,Leongatha,Phillip Island,Wilsons Promontory,Wonthaggi - Inverloch,Churchill,Moe - Newborough,Morwell,Traralgon,Yallourn North - Glengarry,Alps - West,Longford - Loch Sport,Maffra,Rosedale,Sale,Yarram,Brunswick,Brunswick East,Brunswick West,Coburg,Pascoe Vale South,Alphington - Fairfield,Northcote,Thornbury,Ascot Vale,Essendon - Aberfeldie,Flemington,Moonee Ponds,Carlton,Docklands,East Melbourne,Flemington Racecourse,Kensington,Melbourne,North Melbourne,Parkville,South Yarra - West,Southbank,West Melbourne,Albert Park,Elwood,Port Melbourne,Port Melbourne Industrial,South Melbourne,St Kilda,St Kilda East,Armadale,Prahran - Windsor,South Yarra - East,Toorak,Abbotsford,Carlton North - Princes Hill,Collingwood,Fitzroy,Fitzroy North,Richmond (Vic.),Yarra - North,Ashburton (Vic.),Balwyn,Balwyn North,Camberwell,Glen Iris - East,Hawthorn,Hawthorn East,Kew,Kew East,Surrey Hills (West) - Canterbury,Bulleen,Doncaster,Doncaster East,Templestowe,Templestowe Lower,Blackburn,Blackburn South,Box Hill,Box Hill North,Burwood,Burwood East,Surrey Hills (East) - Mont Albert,Beaumaris,Brighton (Vic.),Brighton East,Cheltenham - Highett (West),Hampton,Sandringham - Black Rock,Bentleigh - McKinnon,Bentleigh East,Carnegie,Caulfield - North,Caulfield - South,Elsternwick,Hughesdale,Murrumbeena,Ormond - Glen Huntly,Aspendale Gardens - Waterways,Braeside,Carrum - Patterson Lakes,Chelsea - Bonbeach,Chelsea Heights,Cheltenham - Highett (East),Edithvale - Aspendale,Mentone,Moorabbin - Heatherton,Moorabbin Airport,Mordialloc - Parkdale,Malvern - Glen Iris,Malvern East,Bundoora - East,Greensborough,Heidelberg - Rosanna,Heidelberg West,Ivanhoe,Ivanhoe East - Eaglemont,Montmorency - Briar Hill,Viewbank - Yallambie,Watsonia,Kingsbury,Preston,Reservoir - East,Reservoir - West,Eltham,Hurstbridge,Kinglake,Panton Hill - St Andrews,Plenty - Yarrambat,Research - North Warrandyte,Wattle Glen - Diamond Creek,Bundoora - North,Bundoora - West,Epping,Lalor,Mill Park - North,Mill Park - South,South Morang,Thomastown,Wallan,Whittlesea,Airport West,Essendon Airport,Keilor,Keilor East,Niddrie - Essendon West,Strathmore,Gisborne,Macedon,Riddells Creek,Romsey,Coburg North,Fawkner,Glenroy - Hadfield,Pascoe Vale,Sunbury,Sunbury - South,Broadmeadows,Campbellfield - Coolaroo,Craigieburn - Mickleham,Gladstone Park - Westmeadows,Greenvale - Bulla,Meadow Heights,Melbourne Airport,Roxburgh Park - Somerton,Tullamarine,Bayswater,Boronia - The Basin,Ferntree Gully,Knoxfield - Scoresby,Lysterfield,Rowville - Central,Rowville - North,Rowville - South,Wantirna,Wantirna South,Donvale - Park Orchards,Warrandyte - Wonga Park,Bayswater North,Croydon,Croydon Hills - Warranwood,Ringwood,Ringwood East,Ringwood North,Forest Hill,Mitcham (Vic.),Nunawading,Vermont,Vermont South,Belgrave - Selby,Chirnside Park,Healesville - Yarra Glen,Kilsyth,Lilydale - Coldstream,Monbulk - Silvan,Montrose,Mooroolbark,Mount Dandenong - Olinda,Mount Evelyn,Upwey - Tecoma,Wandin - Seville,Yarra Valley,Beaconsfield - Officer,Bunyip - Garfield,Emerald - Cockatoo,Koo Wee Rup,Pakenham - North,Pakenham - South,Berwick - North,Berwick - South,Doveton,Endeavour Hills,Hallam,Narre Warren,Narre Warren North,Cranbourne,Cranbourne East,Cranbourne North,Cranbourne South,Cranbourne West,Hampton Park - Lynbrook,Lynbrook - Lyndhurst,Narre Warren South,Pearcedale - Tooradin,Clarinda - Oakleigh South,Clayton South,Dandenong,Dandenong North,Dingley Village,Keysborough,Noble Park,Noble Park North,Springvale,Springvale South,Ashwood - Chadstone,Clayton,Glen Waverley - East,Glen Waverley - West,Mount Waverley - North,Mount Waverley - South,Mulgrave,Oakleigh - Huntingdale,Wheelers Hill,Ardeer - Albion,Cairnlea,Deer Park - Derrimut,Delahey,Keilor Downs,Kings Park (Vic.),St Albans - North,St Albans - South,Sunshine,Sunshine North,Sunshine West,Sydenham,Taylors Lakes,Altona,Altona Meadows,Altona North,Newport,Seabrook,Williamstown,Braybrook,Footscray,Maribyrnong,Seddon - Kingsville,West Footscray - Tottenham,Yarraville,Bacchus Marsh,Caroline Springs,Hillside,Melton,Melton South,Melton West,Rockbank - Mount Cottrell,Taylors Hill,Hoppers Crossing - North,Hoppers Crossing - South,Laverton,Point Cook,Tarneit,Truganina,Werribee,Werribee - South,Wyndham Vale,Carrum Downs,Frankston,Frankston North,Frankston South,Langwarrin,Seaford (Vic.),Skye - Sandhurst,Dromana,Flinders,Hastings - Somers,Mornington,Mount Eliza,Mount Martha,Point Nepean,Rosebud - McCrae,Somerville,Ararat,Ararat Region,Horsham,Horsham Region,Nhill Region,St Arnaud,Stawell,West Wimmera,Yarriambiack,Irymple,Merbein,Mildura,Mildura Region,Red Cliffs,Buloke,Gannawarra,Kerang,Robinvale,Swan Hill,Swan Hill Region,Echuca,Kyabram,Lockington - Gunbower,Rochester,Rushworth,Cobram,Moira,Numurkah,Yarrawonga,Mooroopna,Shepparton - North,Shepparton - South,Shepparton Region - East,Shepparton Region - West,Glenelg (Vic.),Hamilton (Vic.),Portland,Southern Grampians,Camperdown,Colac,Colac Region,Corangamite - North,Corangamite - South,Moyne - East,Moyne - West,Otway,Warrnambool - North,Warrnambool - South,Migratory - Offshore - Shipping (Vic.),No Usual Address (Vic.)
India,69,142,83,106,11,0,4,60,14,16,12,7,0,0,0,17,0,116,6,62,33,38,7,17,17,9,33,13,4,20,13,3,3,0,4,6,136,87,142,117,146,185,26,21,32,47,79,13,3,23,9,0,22,23,13,41,16,3,11,5,0,3,54,0,3,37,10,10,3,0,0,3,32,70,4,21,4,13,39,0,50,3,0,22,11,7,13,0,20,28,25,0,62,22,22,46,149,3,0,0,9,6,106,3,356,131,424,529,138,185,219,644,231,904,231,347,280,351,66,0,105,1258,231,80,173,398,0,263,172,73,0,136,565,675,233,267,350,287,38,41,14,29,41,308,53,177,319,331,337,184,929,543,394,107,205,152,285,337,194,172,414,196,530,294,278,331,126,50,129,131,119,158,74,504,499,1348,415,312,226,373,515,1175,272,0,104,175,124,457,81,199,192,0,177,856,442,161,142,263,419,194,90,55,240,98,371,935,1081,1005,76,5,4,3,52,17,27,160,115,1497,829,441,299,944,945,49,7,130,0,66,395,113,86,20,5,9,15,166,403,1119,630,94,180,350,236,1853,285,113,126,0,538,179,282,316,280,349,72,323,185,286,315,629,123,46,154,315,82,454,255,74,242,341,350,218,216,25,42,27,51,80,9,22,143,17,13,23,5,22,31,8,17,5,121,290,262,706,527,1049,538,943,79,544,406,627,17,433,1917,1022,1223,7,834,1610,2841,1026,164,884,2408,277,2078,496,549,1580,939,834,364,500,610,1005,569,678,230,826,320,286,282,1292,918,588,225,438,1113,513,294,670,241,243,170,116,668,967,248,219,606,159,67,1005,481,104,221,151,9,779,728,862,729,1839,1705,1174,904,217,546,414,340,113,86,93,90,158,13,9,40,60,34,27,16,51,36,35,5,83,3,31,8,22,6,23,15,0,207,21,8,42,5,3,34,197,46,13,26,0,3,0,89,3,22,10,43,369,327,16,49,3,25,40,4,4,17,0,11,4,5,3,4,26,23,0,117
Nepal,0,3,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,7,0,0,0,0,0,4,0,305,70,125,344,37,20,39,61,11,54,42,39,7,0,0,0,6,27,20,0,0,5,0,4,3,3,0,3,27,29,0,10,7,6,0,9,11,5,15,28,0,0,0,3,10,3,8,6,4,0,13,3,3,0,0,3,3,0,12,10,11,3,3,0,8,6,0,0,0,3,3,23,22,4,21,14,6,34,6,0,0,0,0,9,0,10,3,0,0,43,11,19,7,3,4,3,3,4,3,3,3,113,76,76,3,0,0,0,0,0,0,0,8,12,7,3,0,5,10,0,0,3,0,0,3,12,8,0,0,0,0,81,47,192,49,0,0,44,28,11,0,0,20,0,12,5,18,17,3,9,0,6,3,9,33,0,0,0,0,8,0,15,0,0,4,12,47,3,5,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,7,0,10,8,28,0,0,4,14,33,0,0,21,50,3,0,0,84,0,10,3,16,38,7,14,3,9,3,39,7,53,13,21,0,0,0,45,29,98,4,27,0,0,18,0,8,37,0,8,31,110,16,31,84,21,0,0,0,0,4,0,0,0,8,43,35,9,19,32,11,0,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,5,3,9,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7
Pakistan,11,8,0,6,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,6,10,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,7,20,0,40,6,24,0,0,0,3,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,12,0,3,24,0,0,0,0,0,9,0,125,19,92,118,20,4,6,6,14,17,12,11,25,9,5,0,8,18,9,4,3,11,0,9,6,4,0,9,11,12,0,12,9,12,0,9,3,9,4,11,3,8,27,33,7,9,27,16,11,6,3,20,30,70,47,16,17,18,42,31,17,11,11,3,6,8,7,4,6,8,9,16,12,3,6,7,14,21,9,0,7,0,3,23,3,4,3,0,14,31,27,7,11,18,28,11,4,11,30,9,44,90,78,51,3,0,0,0,3,0,0,11,13,77,33,33,19,63,83,3,0,0,0,0,31,3,3,4,0,0,6,50,546,321,140,16,19,101,90,138,3,12,96,0,83,12,15,17,18,15,4,26,13,20,21,29,16,0,4,16,11,9,3,0,7,14,17,19,9,0,4,0,8,8,0,0,3,0,0,0,0,0,4,0,3,0,0,21,13,91,74,205,80,115,10,43,14,83,0,36,112,27,107,0,29,67,349,106,4,19,241,29,153,17,63,115,38,31,13,35,36,51,12,50,40,139,18,7,41,51,102,45,48,55,55,31,13,27,26,9,0,6,67,42,25,16,34,0,0,192,28,19,25,18,0,86,87,68,22,159,163,175,47,0,35,37,21,13,4,0,3,10,0,0,0,3,3,0,3,0,0,17,0,14,0,11,0,3,0,0,0,0,13,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,4,3,3,36,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16
Sri Lanka,12,23,22,7,8,4,3,5,6,4,3,0,0,0,0,3,0,28,0,53,19,26,0,13,3,3,3,0,0,3,4,0,0,0,0,0,25,19,25,29,42,67,15,3,6,7,18,3,3,7,0,0,3,0,0,9,4,4,0,0,0,0,8,0,0,25,3,0,16,0,3,7,18,42,0,13,5,5,18,0,4,0,0,8,3,4,7,0,11,8,11,0,20,7,4,22,39,4,0,8,10,6,28,0,62,23,72,81,30,10,60,56,33,109,45,33,130,25,19,0,27,77,56,39,17,57,0,35,38,21,0,17,55,50,34,78,62,51,5,8,14,17,7,78,8,65,119,163,166,108,176,101,99,36,88,57,135,197,137,79,160,118,158,133,261,282,61,16,48,51,42,77,27,160,251,184,63,54,39,92,99,122,162,0,67,64,67,166,40,63,115,0,75,117,176,135,53,85,106,62,31,29,183,72,230,146,195,134,54,5,0,4,29,4,25,137,55,547,135,253,220,417,162,23,8,79,0,29,97,34,57,18,0,0,14,43,116,377,191,27,60,149,87,931,257,99,90,0,522,112,123,169,219,332,94,342,163,406,240,547,55,27,55,76,74,112,115,43,134,90,92,118,198,13,29,4,11,49,11,5,51,14,13,11,8,10,63,4,22,6,75,185,259,705,367,1309,513,688,80,217,177,369,12,194,1126,656,866,14,320,347,1563,1095,118,712,1499,340,403,169,407,545,835,942,559,640,778,376,539,47,64,191,75,117,84,112,76,86,43,56,202,150,10,65,18,28,24,16,106,42,38,19,66,27,8,343,134,55,62,37,3,192,167,165,32,216,295,98,147,40,92,178,99,77,44,35,51,106,7,3,20,31,32,25,13,18,13,14,0,15,0,3,0,5,0,0,0,0,54,3,0,3,3,4,3,15,6,11,3,0,0,0,4,0,3,3,8,68,22,0,0,0,7,14,0,8,7,6,0,6,0,8,0,22,20,0,39
Afghanistan,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,36,4,19,0,9,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,3,0,0,0,0,3,0,0,4,0,3,4,0,0,3,0,10,0,11,0,3,0,0,0,8,3,5,0,0,3,0,0,0,0,0,3,4,7,0,0,12,0,0,3,10,37,0,3,4,15,11,3,3,0,4,3,0,0,0,0,3,23,0,0,3,16,4,3,13,7,0,0,0,0,0,0,0,6,0,3,0,0,0,4,3,0,9,0,3,0,3,0,0,3,3,0,3,3,4,0,0,6,9,0,0,0,3,0,10,20,16,25,3,0,0,3,0,0,0,9,4,52,21,7,3,17,51,0,0,0,0,0,11,0,0,0,0,0,0,0,16,19,3,0,0,30,7,32,0,0,0,0,3,0,4,3,23,52,32,48,4,40,5,23,4,0,3,3,3,13,11,0,0,10,16,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,19,45,157,323,478,505,499,26,209,46,257,8,98,703,144,935,0,18,4,1690,454,7,58,206,42,52,26,58,20,32,22,7,12,40,8,26,9,3,50,4,3,5,7,12,7,11,12,17,0,0,0,0,0,0,0,45,8,5,0,12,3,0,50,16,0,3,3,3,30,21,30,0,21,54,20,11,0,10,63,17,13,8,0,6,50,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,183,0,0,0,0,0,9,66,7,0,0,0,0,0,0,0,3,0,7,123,423,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,33
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,0,0,3,0,0,0,0,0,0,0,0,3,6,4,12,0,3,7,0,0,0,3,4,0,7,0,7,17,7,28,5,0,0,0,3,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,18,3,0,3,0,0,0,6,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,8,3,3,3,12,4,0,0,3,0,0,0,0,0,8,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,3,7,0,0,0,3,0,4,4,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,3,3,3,9,3,8,18,5,13,3,0,6,9,0,0,0,3,0,14,3,0,3,0,5,3,0,0,3,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,7,0,0,3,0,6,0,3,0,10,0,0,0,0,8,3,0,3,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,7,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
