Country,Alfredton,Ballarat,Ballarat - North,Ballarat - South,Buninyong,Delacombe,Smythes Creek,Wendouree - Miners Rest,Bacchus Marsh Region,Creswick - Clunes,Daylesford,Gordon (Vic.),Avoca,Beaufort,Golden Plains - North,Maryborough (Vic.),Maryborough Region,Bendigo,California Gully - Eaglehawk,East Bendigo - Kennington,Flora Hill - Spring Gully,Kangaroo Flat - Golden Square,Maiden Gully,Strathfieldsaye,White Hills - Ascot,Bendigo Region - South,Castlemaine,Castlemaine Region,Heathcote,Kyneton,Woodend,Bendigo Region - North,Loddon,Bannockburn,Golden Plains - South,Winchelsea,Belmont,Corio - Norlane,Geelong,Geelong West - Hamlyn Heights,Grovedale,Highton,Lara,Leopold,Newcomb - Moolap,Newtown (Vic.),North Geelong - Bell Park,Clifton Springs,Lorne - Anglesea,Ocean Grove - Barwon Heads,Portarlington,Point Lonsdale - Queenscliff,Torquay,Alexandra,Euroa,Kilmore - Broadford,Mansfield (Vic.),Nagambie,Seymour,Seymour Region,Upper Yarra Valley,Yea,Benalla,Benalla Region,Rutherglen,Wangaratta,Wangaratta Region,Beechworth,Bright - Mount Beauty,Chiltern - Indigo Valley,Myrtleford,Towong,West Wodonga,Wodonga,Yackandandah,Drouin,Mount Baw Baw Region,Trafalgar (Vic.),Warragul,Alps - East,Bairnsdale,Bruthen - Omeo,Lake King,Lakes Entrance,Orbost,Paynesville,Foster,French Island,Korumburra,Leongatha,Phillip Island,Wilsons Promontory,Wonthaggi - Inverloch,Churchill,Moe - Newborough,Morwell,Traralgon,Yallourn North - Glengarry,Alps - West,Longford - Loch Sport,Maffra,Rosedale,Sale,Yarram,Brunswick,Brunswick East,Brunswick West,Coburg,Pascoe Vale South,Alphington - Fairfield,Northcote,Thornbury,Ascot Vale,Essendon - Aberfeldie,Flemington,Moonee Ponds,Carlton,Docklands,East Melbourne,Flemington Racecourse,Kensington (Vic.),Melbourne,North Melbourne,Parkville,South Yarra - West,Southbank,West Melbourne,Albert Park,Elwood,Port Melbourne,Port Melbourne Industrial,South Melbourne,St Kilda,St Kilda East,Armadale,Prahran - Windsor,South Yarra - East,Toorak,Abbotsford,Carlton North - Princes Hill,Collingwood,Fitzroy,Fitzroy North,Richmond (Vic.),Yarra - North,Ashburton (Vic.),Balwyn,Balwyn North,Camberwell,Glen Iris - East,Hawthorn,Hawthorn East,Kew,Kew East,Surrey Hills (West) - Canterbury,Bulleen,Doncaster,Templestowe,Templestowe Lower,Doncaster East (North),Doncaster East (South),Blackburn,Blackburn South,Box Hill,Box Hill North,Burwood,Burwood East,Surrey Hills (East) - Mont Albert,Beaumaris,Brighton (Vic.),Brighton East,Cheltenham - Highett (West),Hampton,Sandringham - Black Rock,Bentleigh - McKinnon,Carnegie,Caulfield - North,Caulfield - South,Elsternwick,Hughesdale,Murrumbeena,Ormond - Glen Huntly,Bentleigh East (North),Bentleigh East (South),Aspendale Gardens - Waterways,Braeside,Carrum - Patterson Lakes,Chelsea - Bonbeach,Chelsea Heights,Cheltenham - Highett (East),Edithvale - Aspendale,Mentone,Moorabbin - Heatherton,Moorabbin Airport,Mordialloc - Parkdale,Malvern - Glen Iris,Malvern East,Bundoora - East,Greensborough,Heidelberg - Rosanna,Heidelberg West,Ivanhoe,Ivanhoe East - Eaglemont,Montmorency - Briar Hill,Viewbank - Yallambie,Watsonia,Kingsbury,Reservoir - East,Reservoir - West,Preston - East,Preston - West,Eltham,Hurstbridge,Kinglake,Panton Hill - St Andrews,Plenty - Yarrambat,Research - North Warrandyte,Wattle Glen - Diamond Creek,Bundoora - North,Bundoora - West,Lalor,Mill Park - North,Mill Park - South,Thomastown,Wallan,Whittlesea,Doreen,Epping - East,Epping - South,Epping - West,Mernda,South Morang (North),South Morang (South),Wollert,Airport West,Essendon Airport,Keilor,Keilor East,Niddrie - Essendon West,Strathmore,Gisborne,Macedon,Riddells Creek,Romsey,Coburg North,Fawkner,Pascoe Vale,Glenroy,Gowanbrae,Hadfield,Sunbury,Sunbury - South,Broadmeadows,Campbellfield - Coolaroo,Gladstone Park - Westmeadows,Greenvale - Bulla,Meadow Heights,Melbourne Airport,Roxburgh Park - Somerton,Tullamarine,Craigieburn - Central,Craigieburn - North,Craigieburn - South,Craigieburn - West,Mickleham - Yuroke,Bayswater,Knoxfield - Scoresby,Lysterfield,Rowville - Central,Rowville - North,Rowville - South,Wantirna,Wantirna South,Boronia,Ferntree Gully (North),Ferntree Gully (South) - Upper Ferntree Gully,The Basin,Donvale - Park Orchards,Warrandyte - Wonga Park,Bayswater North,Croydon Hills - Warranwood,Ringwood,Ringwood East,Ringwood North,Croydon - East,Croydon - West,Croydon South,Forest Hill,Mitcham (Vic.),Nunawading,Vermont,Vermont South,Belgrave - Selby,Chirnside Park,Healesville - Yarra Glen,Kilsyth,Lilydale - Coldstream,Monbulk - Silvan,Montrose,Mooroolbark,Mount Dandenong - Olinda,Mount Evelyn,Upwey - Tecoma,Wandin - Seville,Yarra Valley,Beaconsfield - Officer,Bunyip - Garfield,Emerald - Cockatoo,Koo Wee Rup,Pakenham - North,Pakenham - South,Berwick - North,Berwick - South,Doveton,Hallam,Narre Warren North,Endeavour Hills - North,Endeavour Hills - South,Narre Warren - North East,Narre Warren - South West,Cranbourne,Cranbourne East,Cranbourne North,Cranbourne South,Cranbourne West,Hampton Park - Lynbrook,Lynbrook - Lyndhurst,Pearcedale - Tooradin,Narre Warren South (East),Narre Warren South (West),Clarinda - Oakleigh South,Clayton South,Dandenong,Dandenong North,Dingley Village,Keysborough,Noble Park North,Springvale,Springvale South,Noble Park - East,Noble Park - West,Ashwood - Chadstone,Clayton,Glen Waverley - East,Glen Waverley - West,Mount Waverley - North,Mount Waverley - South,Mulgrave,Oakleigh - Huntingdale,Wheelers Hill,Ardeer - Albion,Cairnlea,Deer Park - Derrimut,Delahey,Keilor Downs,Kings Park (Vic.),St Albans - North,St Albans - South,Sunshine,Sunshine North,Sunshine West,Sydenham,Taylors Lakes,Altona,Altona Meadows,Altona North,Newport,Seabrook,Williamstown,Braybrook,Footscray,Maribyrnong,Seddon - Kingsville,West Footscray - Tottenham,Yarraville,Bacchus Marsh,Hillside,Melton,Melton South,Melton West,Rockbank - Mount Cottrell,Taylors Hill,Burnside,Burnside Heights,Caroline Springs,Hoppers Crossing - North,Hoppers Crossing - South,Laverton,Tarneit,Truganina,Werribee - South,Wyndham Vale,Point Cook - East,Point Cook - North,Point Cook - South,Werribee - East,Werribee - West,Carrum Downs,Frankston,Frankston North,Frankston South,Langwarrin,Seaford (Vic.),Skye - Sandhurst,Dromana,Flinders,Hastings - Somers,Mornington,Mount Eliza,Mount Martha,Point Nepean,Rosebud - McCrae,Somerville,Ararat,Ararat Region,Horsham,Horsham Region,Nhill Region,St Arnaud,Stawell,West Wimmera,Yarriambiack,Irymple,Merbein,Mildura Region,Red Cliffs,Mildura - North,Mildura - South,Buloke,Gannawarra,Kerang,Robinvale,Swan Hill,Swan Hill Region,Echuca,Kyabram,Lockington - Gunbower,Rochester,Rushworth,Cobram,Moira,Numurkah,Yarrawonga,Mooroopna,Shepparton - North,Shepparton - South,Shepparton Region - East,Shepparton Region - West,Glenelg (Vic.),Hamilton (Vic.),Portland,Southern Grampians,Camperdown,Colac,Colac Region,Corangamite - North,Corangamite - South,Otway,Moyne - East,Moyne - West,Warrnambool - North,Warrnambool - South,Migratory - Offshore - Shipping (Vic.),No Usual Address (Vic.)
Bangladesh,24,9,14,5,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,5,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,0,6,5,20,26,6,5,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,9,30,0,0,0,0,0,4,0,29,18,45,68,3,0,3,26,4,33,16,16,29,5,0,0,12,40,17,13,0,27,0,5,8,0,0,3,18,19,8,4,7,9,11,0,0,0,5,9,6,4,12,18,16,6,73,9,4,0,8,3,11,12,0,5,8,27,5,37,3,29,16,4,0,3,5,4,0,0,14,32,15,6,0,7,33,23,4,3,14,0,7,7,0,16,0,0,9,0,4,9,23,15,0,6,21,8,0,0,10,0,81,93,61,31,74,0,0,0,0,0,0,0,22,17,25,23,12,36,0,0,8,35,10,30,25,18,18,24,5,0,0,12,0,3,0,0,0,0,18,261,34,44,0,9,14,3,42,27,7,16,21,0,65,0,6,32,31,25,0,3,12,0,4,5,9,7,15,19,0,4,0,7,3,4,5,14,6,0,5,15,5,16,3,8,27,3,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,0,0,19,54,19,67,12,27,0,8,16,22,21,20,15,43,0,13,53,39,0,14,12,28,89,185,35,7,29,7,46,0,142,100,20,279,56,29,19,57,54,63,16,114,20,58,18,9,24,33,17,94,22,51,16,7,25,23,19,6,15,10,94,217,14,64,161,18,0,22,9,57,37,0,20,3,10,45,88,153,52,364,408,34,159,45,60,49,139,64,23,4,6,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,17,0,6,0,0,12,0,0,0,0,0,0,0,0,0,4,0,24,5,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,4,0,0,84,75,0,0,56,0,0,0,8,16,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,8,0,0,11,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,246,153,139,221,22,21,4,56,9,18,30,6,4,5,3,35,0,191,26,105,86,124,11,29,110,12,51,12,6,51,14,4,15,11,8,10,271,175,235,230,337,387,93,81,115,90,202,29,22,60,11,4,38,20,19,66,19,21,18,6,0,0,53,0,3,78,4,14,10,0,15,16,67,230,0,42,3,16,104,0,73,9,0,19,14,19,20,0,24,60,49,0,81,19,23,59,193,12,0,3,26,7,132,17,270,104,296,393,84,121,182,381,189,1094,289,324,484,1385,38,0,147,2313,561,158,131,856,0,333,167,103,0,180,677,561,269,297,460,235,142,45,39,34,34,292,64,163,415,398,453,247,1039,568,434,117,218,150,350,291,172,239,298,685,216,678,384,554,379,189,63,146,154,201,177,75,599,1607,486,332,204,514,551,1675,479,318,322,0,115,188,133,530,80,221,282,0,236,833,503,236,196,329,375,247,110,79,323,128,472,1344,1171,591,297,94,0,8,4,74,15,59,280,236,1324,507,321,1293,189,23,295,842,681,1432,946,765,679,1474,198,0,89,444,115,102,28,6,9,16,101,463,844,1400,51,76,104,289,490,292,315,250,164,0,579,244,670,1227,1530,2238,256,411,512,86,388,197,311,403,708,511,216,177,11,214,40,221,96,543,407,95,249,222,58,367,475,465,305,289,21,87,23,71,130,10,27,277,23,18,40,8,27,319,11,24,12,380,928,406,1299,601,593,128,447,663,489,739,1071,2731,1505,31,1497,1995,2226,10,494,1010,915,1858,3147,1292,225,1560,386,1990,643,1701,1685,616,2099,1342,1230,582,660,821,1036,719,530,267,1443,369,343,340,1523,1197,553,268,568,1279,518,213,794,234,217,296,89,879,1095,416,164,646,93,165,1021,212,773,394,41,1141,172,461,859,994,1284,1317,6478,4755,348,1878,643,1967,1942,1134,377,583,348,157,155,127,85,258,17,15,35,77,48,35,22,87,33,59,7,110,0,36,3,35,7,36,23,9,23,14,142,165,30,12,27,40,173,30,51,22,0,0,0,102,6,27,34,69,584,477,16,56,14,50,22,9,4,41,4,5,3,12,0,10,52,30,0,131
Nepal,0,6,9,19,0,5,0,0,0,0,9,0,0,0,0,7,0,7,3,9,8,12,0,0,3,0,0,5,0,0,0,0,0,0,0,6,16,3,16,32,8,4,0,0,15,9,0,0,3,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20,3,0,6,0,8,3,8,73,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,13,0,9,9,13,0,0,0,0,0,3,0,346,94,152,484,33,37,27,129,32,163,45,84,9,6,0,3,18,48,17,6,0,15,0,5,9,12,0,0,52,55,32,24,6,7,6,3,0,16,5,21,0,6,0,14,7,7,23,42,17,0,0,15,5,0,3,0,0,21,0,36,0,20,9,8,0,3,7,3,6,0,25,60,54,17,24,21,46,34,3,5,0,0,0,5,0,31,0,14,10,0,4,68,9,16,9,14,19,15,0,0,8,10,25,212,219,102,104,0,0,0,0,0,0,0,6,13,102,10,9,85,4,0,12,38,31,29,29,16,43,65,21,0,0,5,17,8,0,0,0,0,106,168,182,776,5,15,0,0,165,112,17,4,26,0,39,14,17,37,37,100,8,39,13,0,6,8,9,28,5,28,3,7,0,0,0,0,0,28,4,0,8,0,0,10,20,102,3,4,0,0,0,0,29,0,0,13,0,0,0,0,0,3,0,0,0,0,23,5,15,0,7,0,0,0,3,25,25,65,35,0,20,8,58,0,8,30,4,47,25,6,0,5,8,24,9,44,65,16,77,9,22,11,6,16,71,12,84,24,62,0,0,12,76,77,197,17,32,18,3,3,24,7,35,0,14,61,193,46,39,188,52,0,10,8,12,14,0,19,6,7,10,29,84,85,103,90,11,12,3,20,26,11,7,6,10,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,7,0,0,0,7,0,4,3,0,3,0,13,3,0,5,5,0,0,0,0,3,0,0,0,0,3,0,7,6,5,11,0,7,0,4,0,0,0,7,0,0,0,7,0,0,3,0,0,14
Pakistan,10,0,10,29,0,3,0,12,0,0,0,0,0,0,0,7,0,5,0,10,5,10,0,14,14,0,0,0,0,0,0,0,0,0,0,0,22,162,10,59,23,44,4,9,7,5,45,0,0,4,0,0,0,0,5,0,4,0,4,0,0,0,0,0,3,8,0,0,0,0,0,0,3,26,0,0,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,13,0,0,0,5,0,25,0,95,41,94,147,39,9,11,22,30,58,33,11,72,17,3,0,5,50,27,25,5,39,0,6,6,3,0,12,33,22,5,21,26,15,5,5,6,12,8,15,11,8,31,53,17,5,46,36,15,9,0,29,80,50,23,66,86,32,11,58,44,42,17,7,0,14,8,16,7,4,9,34,32,7,7,13,3,30,7,8,9,0,5,5,0,31,10,10,9,0,17,17,30,21,3,27,59,16,0,3,32,3,66,175,108,80,79,12,0,0,0,11,4,5,23,27,104,46,27,152,20,0,19,73,29,120,59,61,43,98,8,0,5,42,0,6,3,0,0,3,99,1235,331,890,4,115,29,22,517,338,22,60,170,0,220,38,49,186,134,267,17,21,18,6,13,18,22,21,32,24,12,9,0,17,10,17,19,42,28,0,7,8,0,54,59,81,30,38,0,5,3,8,9,0,0,3,0,0,0,0,0,19,0,0,0,58,62,38,188,252,176,43,132,113,104,115,109,131,162,3,196,318,92,0,51,172,30,126,1033,249,5,64,47,245,53,232,190,74,144,100,88,17,40,80,71,24,129,98,303,40,41,72,312,296,137,107,197,50,40,35,45,69,18,3,14,150,107,37,28,74,5,12,88,28,93,37,3,155,35,105,175,123,144,135,602,542,27,128,68,155,110,94,21,28,23,23,3,4,3,20,0,0,0,4,6,5,0,0,0,21,0,11,0,9,0,0,0,0,0,0,0,0,18,27,0,0,0,4,41,0,0,0,0,0,0,18,0,0,4,6,88,139,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,12
Sri Lanka,47,12,23,20,6,10,0,5,7,3,9,0,0,3,0,7,4,24,3,60,17,30,3,22,8,5,12,6,0,8,4,0,0,4,0,0,35,17,46,31,68,88,28,7,17,16,19,6,3,14,4,7,9,3,0,7,3,0,7,0,0,0,9,0,0,28,4,0,5,0,0,4,14,52,0,29,3,4,31,0,16,4,0,9,6,0,11,0,5,16,17,0,21,7,12,20,63,0,0,5,3,0,44,7,66,34,50,79,13,33,59,57,44,141,49,35,140,36,22,0,34,169,89,54,34,93,0,43,17,18,0,30,93,47,50,77,101,61,34,20,12,17,22,84,12,61,141,177,170,122,192,120,109,34,113,50,131,137,79,87,105,179,113,185,172,384,329,84,18,64,56,37,52,29,143,192,65,79,39,89,97,94,99,149,166,0,57,79,52,156,40,77,94,0,87,112,203,175,65,112,88,65,29,40,140,54,231,217,115,87,40,62,7,0,6,46,10,21,194,63,217,295,248,208,58,8,147,284,136,374,317,251,137,260,48,0,28,122,34,68,18,5,5,12,36,141,234,271,58,23,23,64,175,60,291,263,85,0,511,89,157,260,492,561,75,147,505,92,422,203,426,247,582,235,154,145,11,66,25,91,92,140,127,42,48,75,9,174,97,83,129,234,14,33,5,22,51,10,15,76,16,16,24,6,13,231,8,22,9,247,356,391,1132,603,518,101,610,741,385,593,261,1360,980,17,510,1204,894,9,314,652,271,358,1856,1405,115,995,296,314,155,747,601,422,683,1000,1146,658,762,906,393,579,227,59,210,74,179,74,176,76,131,131,164,182,195,17,77,52,31,22,14,174,83,59,30,31,40,27,274,38,163,85,16,236,74,82,227,197,205,51,514,284,39,207,84,173,147,125,36,191,95,51,43,42,48,117,8,0,18,34,28,24,13,19,19,12,5,17,0,3,0,15,4,0,0,0,0,0,45,31,8,4,0,13,17,0,20,4,0,0,0,6,0,0,0,12,92,29,0,0,0,4,18,0,5,6,0,4,4,6,0,10,56,34,0,26
Afghanistan,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,391,15,26,10,11,4,0,0,5,48,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,5,8,0,0,0,0,4,6,9,0,4,0,0,0,0,9,6,17,0,15,0,7,0,0,0,4,7,0,0,0,14,0,0,4,13,32,0,3,0,4,7,0,4,0,3,3,0,0,0,0,5,4,0,6,16,0,8,10,3,0,11,0,0,0,0,0,5,0,7,0,3,0,0,0,0,0,0,0,9,0,0,0,5,13,0,5,3,0,3,5,6,0,0,0,3,0,0,3,0,0,8,19,22,23,14,0,0,0,0,0,0,0,11,4,68,6,0,58,0,0,5,18,24,49,3,8,5,6,9,0,0,4,0,0,0,0,0,0,9,50,9,22,0,0,0,0,28,16,9,0,10,0,12,0,13,32,55,107,0,7,53,18,47,4,31,16,17,5,3,13,0,0,0,0,0,26,10,3,0,0,0,0,4,11,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,46,62,59,232,948,875,58,248,376,286,452,383,337,634,3,296,1331,397,0,396,1231,16,14,3486,888,6,63,38,25,36,95,184,59,6,46,15,7,11,53,9,22,58,31,76,8,3,20,25,33,71,28,116,10,0,0,0,5,0,0,0,51,15,8,6,11,0,0,14,0,6,0,0,58,21,15,27,18,16,3,59,54,3,17,10,19,4,16,4,56,15,13,7,0,3,57,3,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,125,135,0,0,0,9,138,0,0,0,0,0,0,0,0,0,0,13,128,622,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,3,0,5
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,4,0,4,5,5,3,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,16,0,0,0,0,5,0,0,0,0,0,0,14,6,3,12,15,0,0,0,0,0,6,10,3,8,0,6,0,4,14,14,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,4,0,3,0,0,0,3,9,4,0,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,0,3,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,10,3,5,14,7,0,0,3,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
